"WINTER","Date","Site","snow_depth","swe","frost_depth","frost_pct"
1972,1972-04-17,"STA11",815,251,-99,-99
1972,1972-04-24,"STA11",546,170,-99,-99
1972,1972-05-01,"STA11",163,53,-99,-99
1972,1972-05-08,"STA11",0,0,-99,-99
1973,1973-03-05,"STA11",622,196,-99,-99
1973,1973-03-12,"STA11",447,160,-99,-99
1973,1973-03-19,"STA11",292,89,-99,-99
1973,1973-03-27,"STA11",196,56,-99,-99
1973,1973-04-03,"STA11",56,15,-99,-99
1973,1973-04-09,"STA11",23,8,-99,-99
1973,1973-04-16,"STA11",-99,0,-99,-99
1974,1974-03-04,"STA11",411,119,-99,-99
1974,1974-03-11,"STA11",241,69,-99,-99
1974,1974-03-18,"STA11",406,89,-99,-99
1974,1974-03-25,"STA11",462,114,-99,-99
1974,1974-04-01,"STA11",495,142,-99,-99
1974,1974-04-08,"STA11",282,112,-99,-99
1974,1974-04-15,"STA11",170,76,-99,-99
1974,1974-04-22,"STA11",0,0,-99,-99
1975,1975-03-03,"STA11",605,188,-99,-99
1975,1975-03-10,"STA11",808,244,-99,-99
1975,1975-03-17,"STA11",790,284,-99,-99
1975,1975-03-24,"STA11",564,203,-99,-99
1975,1975-03-31,"STA11",561,198,-99,-99
1975,1975-04-07,"STA11",754,272,-99,-99
1975,1975-04-14,"STA11",660,284,-99,-99
1975,1975-04-21,"STA11",356,147,-99,-99
1975,1975-04-28,"STA11",97,33,-99,-99
1975,1975-05-05,"STA11",0,0,-99,-99
1976,1976-03-01,"STA11",577,216,-99,-99
1976,1976-03-08,"STA11",622,249,-99,-99
1976,1976-03-15,"STA11",721,206,-99,-99
1976,1976-03-22,"STA11",663,216,-99,-99
1976,1976-03-29,"STA11",444,168,-99,-99
1976,1976-04-05,"STA11",163,53,-99,-99
1976,1976-04-12,"STA11",28,10,-99,-99
1977,1977-03-07,"STA11",856,264,-99,-99
1977,1977-03-15,"STA11",343,114,-99,-99
1977,1977-03-21,"STA11",373,152,-99,-99
1977,1977-03-28,"STA11",396,160,-99,-99
1977,1977-04-04,"STA11",46,18,-99,-99
1977,1977-04-11,"STA11",69,30,-99,-99
1977,1977-04-18,"STA11",-99,0,-99,-99
1978,1978-03-06,"STA11",792,246,-99,-99
1978,1978-03-13,"STA11",691,234,-99,-99
1978,1978-03-20,"STA11",721,251,-99,-99
1978,1978-03-28,"STA11",729,262,-99,-99
1978,1978-04-03,"STA11",782,262,-99,-99
1978,1978-04-10,"STA11",676,236,-99,-99
1978,1978-04-17,"STA11",579,178,-99,-99
1978,1978-04-24,"STA11",295,114,-99,-99
1978,1978-05-08,"STA11",0,-99,-99,-99
1964,1964-01-06,"STA12",295,20,-99,-99
1964,1964-01-13,"STA12",523,81,-99,-99
1964,1964-01-27,"STA12",394,56,-99,-99
1964,1964-02-03,"STA12",513,117,-99,-99
1964,1964-02-17,"STA12",749,-99,-99,-99
1964,1964-02-18,"STA12",-99,155,-99,-99
1964,1964-02-24,"STA12",643,160,-99,-99
1964,1964-03-02,"STA12",620,137,-99,-99
1964,1964-03-09,"STA12",424,132,-99,-99
1964,1964-03-16,"STA12",544,142,-99,-99
1964,1964-03-23,"STA12",533,178,-99,-99
1964,1964-03-30,"STA12",742,198,-99,-99
1964,1964-04-06,"STA12",726,201,-99,-99
1964,1964-04-20,"STA12",165,48,-99,-99
1965,1964-12-07,"STA12",229,43,-99,-99
1965,1964-12-14,"STA12",208,48,-99,-99
1965,1964-12-21,"STA12",221,51,-99,-99
1965,1964-12-28,"STA12",236,51,-99,-99
1965,1965-01-11,"STA12",185,51,-99,-99
1965,1965-01-25,"STA12",429,94,-99,-99
1965,1965-02-15,"STA12",457,140,-99,-99
1965,1965-02-23,"STA12",541,-99,-99,-99
1965,1965-03-01,"STA12",574,170,-99,-99
1965,1965-03-08,"STA12",533,145,-99,-99
1965,1965-03-15,"STA12",516,147,-99,-99
1965,1965-03-22,"STA12",579,135,-99,-99
1965,1965-04-05,"STA12",541,155,-99,-99
1965,1965-04-19,"STA12",368,119,-99,-99
1965,1965-04-27,"STA12",201,124,-99,-99
1966,1965-12-13,"STA12",409,89,-99,-99
1966,1965-12-27,"STA12",427,99,-99,-99
1966,1966-01-04,"STA12",315,81,-99,-99
1966,1966-01-10,"STA12",572,130,-99,-99
1966,1966-01-26,"STA12",546,130,-99,-99
1966,1966-02-08,"STA12",765,180,-99,-99
1966,1966-02-21,"STA12",589,155,-99,-99
1966,1966-02-28,"STA12",724,193,-99,-99
1966,1966-03-07,"STA12",615,147,-99,-99
1966,1966-03-14,"STA12",777,211,-99,-99
1966,1966-03-22,"STA12",584,165,-99,-99
1966,1966-03-24,"STA12",630,175,-99,-99
1966,1966-03-28,"STA12",572,188,-99,-99
1966,1966-04-05,"STA12",665,213,-99,-99
1966,1966-04-07,"STA12",594,201,-99,-99
1966,1966-04-11,"STA12",709,224,-99,-99
1966,1966-04-19,"STA12",460,152,-99,-99
1966,1966-04-21,"STA12",475,163,-99,-99
1966,1966-04-25,"STA12",295,107,-99,-99
1966,1966-04-28,"STA12",239,86,-99,-99
1966,1966-05-02,"STA12",46,13,-99,-99
1966,1966-05-06,"STA12",10,3,-99,-99
1966,1966-05-11,"STA12",102,18,-99,-99
1967,1967-01-05,"STA12",439,79,-99,-99
1967,1967-01-09,"STA12",404,89,-99,-99
1967,1967-01-16,"STA12",470,99,-99,-99
1967,1967-01-24,"STA12",310,94,-99,-99
1967,1967-01-30,"STA12",343,91,-99,-99
1967,1967-02-06,"STA12",574,119,-99,-99
1967,1967-02-15,"STA12",485,122,-99,-99
1967,1967-03-02,"STA12",892,218,-99,-99
1967,1967-03-08,"STA12",927,218,-99,-99
1967,1967-03-13,"STA12",721,203,-99,-99
1967,1967-03-16,"STA12",752,213,-99,-99
1967,1967-03-27,"STA12",635,206,-99,-99
1967,1967-03-31,"STA12",488,152,-99,-99
1967,1967-04-04,"STA12",244,74,-99,-99
1967,1967-04-10,"STA12",198,69,-99,-99
1967,1967-04-14,"STA12",170,61,-99,-99
1967,1967-04-17,"STA12",229,61,-99,-99
1967,1967-04-21,"STA12",262,89,-99,-99
1967,1967-04-25,"STA12",241,86,-99,-99
1967,1967-05-01,"STA12",61,23,-99,-99
1968,1967-12-19,"STA12",269,66,-99,-99
1968,1968-01-12,"STA12",696,155,-99,-99
1968,1968-01-23,"STA12",660,163,-99,-99
1968,1968-02-06,"STA12",676,183,-99,-99
1968,1968-02-13,"STA12",823,170,-99,-99
1968,1968-02-22,"STA12",823,203,-99,-99
1968,1968-02-27,"STA12",818,224,-99,-99
1968,1968-03-05,"STA12",892,221,-99,-99
1968,1968-03-12,"STA12",757,213,-99,-99
1968,1968-03-19,"STA12",612,203,-99,-99
1968,1968-03-26,"STA12",457,157,-99,-99
1968,1968-04-02,"STA12",262,81,-99,-99
1968,1968-04-09,"STA12",41,8,-99,-99
1968,1968-04-17,"STA12",0,0,-99,-99
1969,1968-12-19,"STA12",417,91,-99,-99
1969,1969-01-03,"STA12",655,122,-99,-99
1969,1969-01-10,"STA12",836,150,-99,-99
1969,1969-01-14,"STA12",762,142,-99,-99
1969,1969-01-22,"STA12",747,178,-99,-99
1969,1969-01-28,"STA12",653,190,-99,-99
1969,1969-02-05,"STA12",1074,236,-99,-99
1969,1969-02-19,"STA12",1062,295,-99,-99
1969,1969-03-05,"STA12",1501,333,-99,-99
1969,1969-03-12,"STA12",1397,396,-99,-99
1969,1969-03-19,"STA12",1242,406,-99,-99
1969,1969-03-27,"STA12",1392,404,-99,-99
1969,1969-04-03,"STA12",1265,384,-99,-99
1969,1969-04-09,"STA12",1105,434,-99,-99
1969,1969-04-15,"STA12",836,351,-99,-99
1969,1969-04-30,"STA12",89,43,-99,-99
1969,1969-05-05,"STA12",-99,0,-99,-99
1969,1969-05-12,"STA12",0,0,-99,-99
1970,1969-12-24,"STA12",340,48,-99,-99
1970,1969-12-30,"STA12",409,89,-99,-99
1970,1970-01-19,"STA12",475,94,-99,-99
1970,1970-01-27,"STA12",531,99,-99,-99
1970,1970-02-02,"STA12",478,107,-99,-99
1970,1970-02-09,"STA12",384,114,-99,-99
1970,1970-02-16,"STA12",465,107,-99,-99
1970,1970-02-24,"STA12",503,132,-99,-99
1970,1970-03-03,"STA12",554,145,-99,-99
1970,1970-03-09,"STA12",615,147,-99,-99
1970,1970-03-16,"STA12",739,168,-99,-99
1970,1970-03-23,"STA12",815,216,-99,-99
1970,1970-03-30,"STA12",688,211,-99,-99
1970,1970-04-06,"STA12",798,234,-99,-99
1970,1970-04-13,"STA12",632,211,-99,-99
1970,1970-04-20,"STA12",371,97,-99,-99
1970,1970-04-27,"STA12",46,20,-99,-99
1970,1970-05-04,"STA12",0,0,-99,-99
1971,1970-12-15,"STA12",409,66,-99,-99
1971,1970-12-21,"STA12",455,86,-99,-99
1971,1970-12-28,"STA12",709,132,-99,-99
1971,1971-01-04,"STA12",638,137,-99,-99
1971,1971-01-11,"STA12",597,137,-99,-99
1971,1971-01-18,"STA12",688,140,-99,-99
1971,1971-01-25,"STA12",787,185,-99,-99
1971,1971-02-01,"STA12",940,213,-99,-99
1971,1971-02-08,"STA12",1194,274,-99,-99
1971,1971-02-16,"STA12",988,246,-99,-99
1971,1971-02-22,"STA12",1072,287,-99,-99
1971,1971-03-01,"STA12",1125,338,-99,-99
1971,1971-03-08,"STA12",1412,343,-99,-99
1971,1971-03-15,"STA12",1323,409,-99,-99
1971,1971-03-22,"STA12",1420,404,-99,-99
1971,1971-03-29,"STA12",1303,429,-99,-99
1971,1971-04-05,"STA12",1077,363,-99,-99
1971,1971-04-12,"STA12",919,351,-99,-99
1971,1971-04-19,"STA12",757,318,-99,-99
1971,1971-04-26,"STA12",587,249,-99,-99
1971,1971-05-04,"STA12",368,160,-99,-99
1971,1971-05-10,"STA12",58,23,-99,-99
1971,1971-05-18,"STA12",0,0,-99,-99
1972,1971-12-13,"STA12",351,84,-99,-99
1972,1971-12-21,"STA12",488,99,-99,-99
1972,1971-12-27,"STA12",429,94,-99,-99
1972,1972-01-03,"STA12",673,132,-99,-99
1972,1972-01-10,"STA12",625,135,-99,-99
1972,1972-01-18,"STA12",564,150,-99,-99
1972,1972-01-24,"STA12",643,175,-99,-99
1972,1972-01-31,"STA12",704,163,-99,-99
1972,1972-02-07,"STA12",752,180,-99,-99
1972,1972-02-14,"STA12",767,188,-99,-99
1972,1972-02-22,"STA12",864,208,-99,-99
1972,1972-02-28,"STA12",1054,231,-99,-99
1972,1972-03-06,"STA12",1003,259,-99,-99
1972,1972-03-13,"STA12",947,254,-99,-99
1972,1972-03-20,"STA12",975,272,-99,-99
1972,1972-03-27,"STA12",993,259,-99,-99
1972,1972-04-03,"STA12",978,305,-99,-99
1972,1972-04-10,"STA12",986,343,-99,-99
1972,1972-04-17,"STA12",945,330,-99,-99
1972,1972-04-24,"STA12",831,274,-99,-99
1972,1972-05-01,"STA12",538,170,-99,-99
1972,1972-05-08,"STA12",157,53,-99,-99
1972,1972-05-16,"STA12",0,0,-99,-99
1972,1972-05-22,"STA12",0,0,-99,-99
1973,1972-12-11,"STA12",465,89,-99,-99
1973,1972-12-18,"STA12",655,122,-99,-99
1973,1972-12-26,"STA12",638,150,-99,-99
1973,1973-01-02,"STA12",671,173,-99,-99
1973,1973-01-08,"STA12",747,193,-99,-99
1973,1973-01-15,"STA12",734,201,-99,-99
1973,1973-01-22,"STA12",620,193,-99,-99
1973,1973-01-30,"STA12",765,211,-99,-99
1973,1973-02-05,"STA12",645,216,-99,-99
1973,1973-02-12,"STA12",671,213,-99,-99
1973,1973-02-20,"STA12",747,239,-99,-99
1973,1973-02-26,"STA12",754,239,-99,-99
1973,1973-03-05,"STA12",665,229,-99,-99
1973,1973-03-12,"STA12",485,178,-99,-99
1973,1973-03-19,"STA12",414,132,-99,-99
1973,1973-03-27,"STA12",307,117,-99,-99
1973,1973-04-03,"STA12",274,99,-99,-99
1973,1973-04-09,"STA12",282,102,-99,-99
1973,1973-04-16,"STA12",287,119,-99,-99
1973,1973-04-23,"STA12",0,0,-99,-99
1974,1974-01-15,"STA12",282,51,-99,-99
1965,1965-03-08,"STA13",556,155,-99,-99
1965,1965-03-15,"STA13",582,160,-99,-99
1965,1965-03-22,"STA13",627,173,-99,-99
1965,1965-04-05,"STA13",617,183,-99,-99
1965,1965-04-19,"STA13",-99,137,-99,-99
1965,1965-04-27,"STA13",401,163,-99,-99
1965,1965-05-03,"STA13",-99,0,-99,-99
1966,1966-01-04,"STA13",401,114,-99,-99
1966,1966-01-26,"STA13",569,147,-99,-99
1966,1966-02-08,"STA13",864,236,-99,-99
1966,1966-02-28,"STA13",925,-99,-99,-99
1966,1966-03-08,"STA13",897,272,-99,-99
1966,1966-03-14,"STA13",1008,315,-99,-99
1966,1966-03-22,"STA13",869,305,-99,-99
1966,1966-03-24,"STA13",770,257,-99,-99
1966,1966-03-28,"STA13",805,284,-99,-99
1966,1966-04-05,"STA13",884,305,-99,-99
1966,1966-04-07,"STA13",813,287,-99,-99
1966,1966-04-11,"STA13",950,323,-99,-99
1966,1966-04-19,"STA13",704,251,-99,-99
1966,1966-04-21,"STA13",650,224,-99,-99
1966,1966-04-25,"STA13",460,180,-99,-99
1966,1966-04-28,"STA13",485,170,-99,-99
1966,1966-05-02,"STA13",224,81,-99,-99
1966,1966-05-06,"STA13",119,38,-99,-99
1966,1966-05-11,"STA13",244,69,-99,-99
1966,1966-05-16,"STA13",18,3,-99,-99
1967,1967-01-05,"STA13",460,84,-99,-99
1967,1967-01-09,"STA13",444,99,-99,-99
1967,1967-01-16,"STA13",470,99,-99,-99
1967,1967-01-24,"STA13",343,91,-99,-99
1967,1967-01-30,"STA13",419,112,-99,-99
1967,1967-02-06,"STA13",632,140,-99,-99
1967,1967-02-15,"STA13",617,163,-99,-99
1967,1967-03-02,"STA13",996,239,-99,-99
1967,1967-03-08,"STA13",1113,290,-99,-99
1967,1967-03-13,"STA13",917,262,-99,-99
1967,1967-03-21,"STA13",937,287,-99,-99
1967,1967-03-31,"STA13",762,264,-99,-99
1967,1967-04-04,"STA13",480,178,-99,-99
1967,1967-04-10,"STA13",500,190,-99,-99
1967,1967-04-14,"STA13",406,147,-99,-99
1967,1967-04-17,"STA13",457,165,-99,-99
1967,1967-04-21,"STA13",531,178,-99,-99
1967,1967-04-25,"STA13",508,208,-99,-99
1967,1967-05-01,"STA13",295,112,-99,-99
1967,1967-05-09,"STA13",3,3,-99,-99
1968,1967-12-19,"STA13",320,81,-99,-99
1968,1968-01-12,"STA13",749,175,-99,-99
1968,1968-01-23,"STA13",752,190,-99,-99
1968,1968-02-06,"STA13",795,226,-99,-99
1968,1968-02-13,"STA13",963,244,-99,-99
1968,1968-02-27,"STA13",889,262,-99,-99
1968,1968-03-05,"STA13",965,267,-99,-99
1968,1968-03-12,"STA13",945,290,-99,-99
1968,1968-03-19,"STA13",795,251,-99,-99
1968,1968-03-26,"STA13",640,244,-99,-99
1968,1968-04-02,"STA13",457,165,-99,-99
1968,1968-04-09,"STA13",279,109,-99,-99
1968,1968-04-17,"STA13",0,0,-99,-99
1969,1968-12-19,"STA13",475,122,-99,-99
1969,1969-01-03,"STA13",762,163,-99,-99
1969,1969-01-14,"STA13",919,231,-99,-99
1969,1969-01-22,"STA13",904,259,-99,-99
1969,1969-01-28,"STA13",846,264,-99,-99
1969,1969-02-05,"STA13",1214,320,-99,-99
1969,1969-02-19,"STA13",1257,345,-99,-99
1969,1969-03-05,"STA13",1638,460,-99,-99
1969,1969-03-12,"STA13",1506,452,-99,-99
1969,1969-03-18,"STA13",1450,483,-99,-99
1969,1969-03-27,"STA13",1598,521,-99,-99
1969,1969-04-03,"STA13",1575,538,-99,-99
1969,1969-04-09,"STA13",1316,528,-99,-99
1969,1969-04-15,"STA13",1044,450,-99,-99
1969,1969-04-22,"STA13",805,338,-99,-99
1969,1969-05-05,"STA13",394,150,-99,-99
1969,1969-05-12,"STA13",0,0,-99,-99
1970,1969-12-24,"STA13",343,51,-99,-99
1970,1969-12-30,"STA13",356,89,-99,-99
1970,1970-01-19,"STA13",442,89,-99,-99
1970,1970-01-27,"STA13",478,112,-99,-99
1970,1970-02-02,"STA13",439,107,-99,-99
1970,1970-02-09,"STA13",394,117,-99,-99
1970,1970-02-16,"STA13",505,130,-99,-99
1970,1970-02-24,"STA13",457,122,-99,-99
1970,1970-03-03,"STA13",615,155,-99,-99
1970,1970-03-09,"STA13",643,165,-99,-99
1970,1970-03-16,"STA13",803,183,-99,-99
1970,1970-03-23,"STA13",871,218,-99,-99
1970,1970-03-30,"STA13",798,224,-99,-99
1970,1970-04-06,"STA13",892,262,-99,-99
1970,1970-04-13,"STA13",706,221,-99,-99
1970,1970-04-20,"STA13",503,165,-99,-99
1970,1970-04-27,"STA13",284,91,-99,-99
1970,1970-05-04,"STA13",0,0,-99,-99
1971,1970-12-15,"STA13",411,71,-99,-99
1971,1970-12-21,"STA13",467,94,-99,-99
1971,1970-12-28,"STA13",719,135,-99,-99
1971,1971-01-04,"STA13",665,157,-99,-99
1971,1971-01-11,"STA13",676,165,-99,-99
1971,1971-01-18,"STA13",686,147,-99,-99
1971,1971-01-25,"STA13",838,203,-99,-99
1971,1971-02-01,"STA13",1057,262,-99,-99
1971,1971-02-08,"STA13",1227,287,-99,-99
1971,1971-02-16,"STA13",1019,302,-99,-99
1971,1971-02-22,"STA13",1133,338,-99,-99
1971,1971-03-01,"STA13",1151,353,-99,-99
1971,1971-03-08,"STA13",1511,404,-99,-99
1971,1971-03-15,"STA13",1389,419,-99,-99
1971,1971-03-22,"STA13",1529,434,-99,-99
1971,1971-03-29,"STA13",1379,444,-99,-99
1971,1971-04-05,"STA13",1179,386,-99,-99
1971,1971-04-12,"STA13",1080,419,-99,-99
1971,1971-04-19,"STA13",940,399,-99,-99
1971,1971-04-26,"STA13",739,305,-99,-99
1971,1971-05-04,"STA13",592,267,-99,-99
1971,1971-05-10,"STA13",282,130,-99,-99
1971,1971-05-18,"STA13",-99,0,-99,-99
1972,1971-12-13,"STA13",394,112,-99,-99
1972,1971-12-21,"STA13",559,117,-99,-99
1972,1971-12-27,"STA13",531,114,-99,-99
1972,1972-01-03,"STA13",785,170,-99,-99
1972,1972-01-10,"STA13",698,163,-99,-99
1972,1972-01-18,"STA13",673,188,-99,-99
1972,1972-01-24,"STA13",752,188,-99,-99
1972,1972-01-31,"STA13",798,193,-99,-99
1972,1972-02-07,"STA13",874,236,-99,-99
1972,1972-02-14,"STA13",864,251,-99,-99
1972,1972-02-22,"STA13",940,251,-99,-99
1972,1972-02-28,"STA13",1102,272,-99,-99
1972,1972-03-06,"STA13",1092,282,-99,-99
1972,1972-03-13,"STA13",1054,307,-99,-99
1972,1972-03-20,"STA13",1110,343,-99,-99
1972,1972-03-27,"STA13",1176,351,-99,-99
1972,1972-04-03,"STA13",1138,358,-99,-99
1972,1972-04-10,"STA13",1168,378,-99,-99
1972,1972-04-17,"STA13",1140,391,-99,-99
1972,1972-04-24,"STA13",1001,348,-99,-99
1972,1972-05-01,"STA13",734,257,-99,-99
1972,1972-05-08,"STA13",340,114,-99,-99
1972,1972-05-16,"STA13",15,5,-99,-99
1972,1972-05-22,"STA13",0,0,-99,-99
1973,1972-12-04,"STA13",429,71,-99,-99
1973,1972-12-11,"STA13",511,99,-99,-99
1973,1972-12-18,"STA13",729,140,-99,-99
1973,1972-12-26,"STA13",696,170,-99,-99
1973,1973-01-02,"STA13",770,208,-99,-99
1973,1973-01-08,"STA13",808,221,-99,-99
1973,1973-01-15,"STA13",808,234,-99,-99
1973,1973-01-22,"STA13",660,221,-99,-99
1973,1973-01-30,"STA13",866,244,-99,-99
1973,1973-02-05,"STA13",721,241,-99,-99
1973,1973-02-12,"STA13",752,241,-99,-99
1973,1973-02-20,"STA13",838,264,-99,-99
1973,1973-02-26,"STA13",841,279,-99,-99
1973,1973-03-05,"STA13",798,272,-99,-99
1973,1973-03-12,"STA13",676,249,-99,-99
1973,1973-03-19,"STA13",584,206,-99,-99
1973,1973-03-27,"STA13",475,183,-99,-99
1973,1973-04-03,"STA13",442,160,-99,-99
1973,1973-04-09,"STA13",500,175,-99,-99
1973,1973-04-16,"STA13",513,208,-99,-99
1973,1973-04-23,"STA13",0,0,-99,-99
1974,1974-01-15,"STA13",297,53,-99,-99
1965,1965-03-08,"STA14",587,165,-99,-99
1965,1965-03-15,"STA14",556,142,-99,-99
1965,1965-03-22,"STA14",638,160,-99,-99
1965,1965-04-05,"STA14",645,170,-99,-99
1965,1965-04-19,"STA14",587,-99,-99,-99
1965,1965-04-27,"STA14",457,145,-99,-99
1965,1965-05-03,"STA14",150,64,-99,-99
1966,1965-12-13,"STA14",480,117,-99,-99
1966,1965-12-27,"STA14",478,107,-99,-99
1966,1966-01-04,"STA14",384,107,-99,-99
1966,1966-01-10,"STA14",597,147,-99,-99
1966,1966-01-26,"STA14",640,157,-99,-99
1966,1966-02-01,"STA14",866,183,-99,-99
1966,1966-02-08,"STA14",866,193,-99,-99
1966,1966-02-21,"STA14",732,193,-99,-99
1966,1966-02-28,"STA14",-99,259,-99,-99
1966,1966-03-08,"STA14",879,264,-99,-99
1966,1966-03-14,"STA14",947,267,-99,-99
1966,1966-03-22,"STA14",831,262,-99,-99
1966,1966-03-24,"STA14",772,221,-99,-99
1966,1966-03-28,"STA14",711,231,-99,-99
1966,1966-04-05,"STA14",853,264,-99,-99
1966,1966-04-07,"STA14",800,274,-99,-99
1966,1966-04-11,"STA14",813,251,-99,-99
1966,1966-04-19,"STA14",696,224,-99,-99
1966,1966-04-21,"STA14",660,221,-99,-99
1966,1966-04-25,"STA14",488,165,-99,-99
1966,1966-05-02,"STA14",267,97,-99,-99
1966,1966-05-11,"STA14",193,53,-99,-99
1966,1966-05-16,"STA14",8,3,-99,-99
1967,1967-01-05,"STA14",485,89,-99,-99
1967,1967-01-09,"STA14",437,94,-99,-99
1967,1967-01-16,"STA14",480,102,-99,-99
1967,1967-01-24,"STA14",340,97,-99,-99
1967,1967-01-30,"STA14",404,99,-99,-99
1967,1967-02-06,"STA14",615,132,-99,-99
1967,1967-02-15,"STA14",579,142,-99,-99
1967,1967-03-02,"STA14",968,213,-99,-99
1967,1967-03-08,"STA14",1085,259,-99,-99
1967,1967-03-13,"STA14",907,259,-99,-99
1967,1967-03-16,"STA14",894,246,-99,-99
1967,1967-03-27,"STA14",813,257,-99,-99
1967,1967-03-31,"STA14",747,239,-99,-99
1967,1967-04-04,"STA14",478,168,-99,-99
1967,1967-04-10,"STA14",467,163,-99,-99
1967,1967-04-14,"STA14",447,157,-99,-99
1967,1967-04-17,"STA14",511,180,-99,-99
1967,1967-04-21,"STA14",564,206,-99,-99
1967,1967-04-25,"STA14",480,190,-99,-99
1967,1967-05-01,"STA14",328,119,-99,-99
1967,1967-05-09,"STA14",160,38,-99,-99
1968,1967-12-19,"STA14",292,76,-99,-99
1968,1968-01-12,"STA14",701,142,-99,-99
1968,1968-01-23,"STA14",732,180,-99,-99
1968,1968-02-06,"STA14",777,206,-99,-99
1968,1968-02-13,"STA14",983,216,-99,-99
1968,1968-02-22,"STA14",978,267,-99,-99
1968,1968-02-27,"STA14",886,236,-99,-99
1968,1968-03-05,"STA14",1008,262,-99,-99
1968,1968-03-12,"STA14",932,249,-99,-99
1968,1968-03-19,"STA14",777,229,-99,-99
1968,1968-03-26,"STA14",658,239,-99,-99
1968,1968-04-02,"STA14",528,190,-99,-99
1968,1968-04-09,"STA14",305,107,-99,-99
1968,1968-04-17,"STA14",0,0,-99,-99
1969,1968-11-14,"STA14",254,51,-99,-99
1969,1968-11-22,"STA14",348,51,-99,-99
1969,1968-11-26,"STA14",254,56,-99,-99
1969,1968-12-03,"STA14",246,64,-99,-99
1969,1968-12-19,"STA14",516,119,-99,-99
1969,1969-01-03,"STA14",851,173,-99,-99
1969,1969-01-10,"STA14",1034,203,-99,-99
1969,1969-01-14,"STA14",899,206,-99,-99
1969,1969-01-22,"STA14",884,234,-99,-99
1969,1969-01-28,"STA14",795,198,-99,-99
1969,1969-02-05,"STA14",1255,295,-99,-99
1969,1969-02-19,"STA14",1326,386,-99,-99
1969,1969-03-05,"STA14",1646,434,-99,-99
1969,1969-03-12,"STA14",1593,472,-99,-99
1969,1969-03-19,"STA14",1521,480,-99,-99
1969,1969-03-27,"STA14",1720,523,-99,-99
1969,1969-04-03,"STA14",1656,549,-99,-99
1969,1969-04-09,"STA14",1405,488,-99,-99
1969,1969-04-15,"STA14",1138,493,-99,-99
1969,1969-04-22,"STA14",815,345,-99,-99
1969,1969-04-30,"STA14",551,221,-99,-99
1969,1969-05-05,"STA14",226,89,-99,-99
1969,1969-05-12,"STA14",0,0,-99,-99
1970,1969-12-24,"STA14",386,48,-99,-99
1970,1969-12-30,"STA14",450,97,-99,-99
1970,1970-01-12,"STA14",444,81,-99,-99
1970,1970-01-19,"STA14",513,99,-99,-99
1970,1970-01-27,"STA14",587,109,-99,-99
1970,1970-02-02,"STA14",533,117,-99,-99
1970,1970-02-09,"STA14",488,130,-99,-99
1970,1970-02-16,"STA14",612,140,-99,-99
1970,1970-02-24,"STA14",577,160,-99,-99
1970,1970-03-03,"STA14",734,203,-99,-99
1970,1970-03-09,"STA14",716,170,-99,-99
1970,1970-03-16,"STA14",886,188,-99,-99
1970,1970-03-23,"STA14",986,234,-99,-99
1970,1970-03-30,"STA14",950,229,-99,-99
1970,1970-04-06,"STA14",1100,295,-99,-99
1970,1970-04-13,"STA14",866,239,-99,-99
1970,1970-04-20,"STA14",617,178,-99,-99
1970,1970-04-27,"STA14",361,104,-99,-99
1970,1970-05-04,"STA14",0,0,-99,-99
1971,1970-12-15,"STA14",439,74,-99,-99
1971,1970-12-21,"STA14",564,114,-99,-99
1971,1970-12-28,"STA14",787,137,-99,-99
1971,1971-01-04,"STA14",716,157,-99,-99
1971,1971-01-11,"STA14",704,168,-99,-99
1971,1971-01-18,"STA14",732,160,-99,-99
1971,1971-01-25,"STA14",912,213,-99,-99
1971,1971-02-01,"STA14",1105,262,-99,-99
1971,1971-02-08,"STA14",1334,290,-99,-99
1971,1971-02-16,"STA14",1074,290,-99,-99
1971,1971-02-22,"STA14",1209,330,-99,-99
1971,1971-03-01,"STA14",1212,348,-99,-99
1971,1971-03-08,"STA14",1588,417,-99,-99
1971,1971-03-15,"STA14",1486,432,-99,-99
1971,1971-03-22,"STA14",1679,478,-99,-99
1971,1971-03-29,"STA14",1516,483,-99,-99
1971,1971-04-05,"STA14",1321,424,-99,-99
1971,1971-04-12,"STA14",1151,424,-99,-99
1971,1971-04-19,"STA14",1006,419,-99,-99
1971,1971-04-26,"STA14",846,348,-99,-99
1971,1971-05-04,"STA14",706,318,-99,-99
1971,1971-05-10,"STA14",414,185,-99,-99
1971,1971-05-18,"STA14",-99,0,-99,-99
1972,1971-12-06,"STA14",442,69,-99,-99
1972,1971-12-13,"STA14",424,97,-99,-99
1972,1971-12-21,"STA14",594,127,-99,-99
1972,1971-12-27,"STA14",564,119,-99,-99
1972,1972-01-03,"STA14",798,157,-99,-99
1972,1972-01-10,"STA14",716,145,-99,-99
1972,1972-01-18,"STA14",668,173,-99,-99
1972,1972-01-24,"STA14",787,190,-99,-99
1972,1972-01-31,"STA14",826,178,-99,-99
1972,1972-02-07,"STA14",884,216,-99,-99
1972,1972-02-14,"STA14",861,218,-99,-99
1972,1972-02-22,"STA14",1067,246,-99,-99
1972,1972-02-28,"STA14",1222,292,-99,-99
1972,1972-03-06,"STA14",1189,272,-99,-99
1972,1972-03-13,"STA14",1138,325,-99,-99
1972,1972-03-20,"STA14",1156,335,-99,-99
1972,1972-03-27,"STA14",1214,348,-99,-99
1972,1972-04-03,"STA14",1168,373,-99,-99
