"","obs_date","watershed","winter","Site","snow_depth","swe","frost_depth","frost_pct","yr","mo","da","wk"
"879","1964-12-21",4,1965,"STA6",257,53,-99,-99,1964,12,21,51
"880","1964-12-21",4,1965,"STA7",226,46,-99,-99,1964,12,21,51
"881","1964-12-21",4,1965,"STA8",224,51,-99,-99,1964,12,21,51
"882","1964-12-21",6,1965,"STA9",234,48,-99,-99,1964,12,21,51
"883","1964-12-28",1,1965,"STA1",221,43,-99,-99,1964,12,28,52
"884","1964-12-28",6,1965,"STA10",257,53,-99,-99,1964,12,28,52
"885","1964-12-28",6,1965,"STA11",236,38,-99,-99,1964,12,28,52
"886","1964-12-28",7,1965,"STA12",236,51,-99,-99,1964,12,28,52
"887","1964-12-28",1,1965,"STA2",236,43,-99,-99,1964,12,28,52
"888","1964-12-28",1,1965,"STA3",264,53,-99,-99,1964,12,28,52
"889","1964-12-28",3,1965,"STA4",251,48,-99,-99,1964,12,28,52
"890","1964-12-28",3,1965,"STA5",259,53,-99,-99,1964,12,28,52
"891","1964-12-28",4,1965,"STA6",218,41,-99,-99,1964,12,28,52
"892","1964-12-28",4,1965,"STA7",213,43,-99,-99,1964,12,28,52
"893","1964-12-28",4,1965,"STA8",203,41,-99,-99,1964,12,28,52
"894","1964-12-28",6,1965,"STA9",211,41,-99,-99,1964,12,28,52
"895","1965-01-05",1,1965,"STA1",160,48,-99,-99,1965,1,5,1
"896","1965-01-11",1,1965,"STA1",155,43,-99,-99,1965,1,11,2
"897","1965-01-11",7,1965,"STA12",185,51,-99,-99,1965,1,11,2
"898","1965-01-11",1,1965,"STA2",175,43,-99,-99,1965,1,11,2
"899","1965-01-11",1,1965,"STA3",239,58,-99,-99,1965,1,11,2
"900","1965-01-11",3,1965,"STA5",193,53,-99,-99,1965,1,11,2
"901","1965-01-11",4,1965,"STA7",196,51,-99,-99,1965,1,11,2
"902","1965-01-11",6,1965,"STA9",183,46,-99,-99,1965,1,11,2
"903","1965-01-18",1,1965,"STA1",231,56,-99,-99,1965,1,18,3
"904","1965-01-18",6,1965,"STA10",274,56,-99,-99,1965,1,18,3
"905","1965-01-18",1,1965,"STA3",340,74,-99,-99,1965,1,18,3
"906","1965-01-25",1,1965,"STA1",411,81,-99,-99,1965,1,25,4
"907","1965-01-25",6,1965,"STA10",465,86,-99,-99,1965,1,25,4
"908","1965-01-25",6,1965,"STA11",457,74,-99,-99,1965,1,25,4
"909","1965-01-25",7,1965,"STA12",429,94,-99,-99,1965,1,25,4
"910","1965-01-25",1,1965,"STA2",437,81,-99,-99,1965,1,25,4
"911","1965-01-25",1,1965,"STA3",470,91,-99,-99,1965,1,25,4
"912","1965-01-25",3,1965,"STA4",419,84,-99,-99,1965,1,25,4
"913","1965-01-25",3,1965,"STA5",465,94,-99,-99,1965,1,25,4
"914","1965-01-25",4,1965,"STA6",450,76,-99,-99,1965,1,25,4
"915","1965-01-25",4,1965,"STA7",434,84,-99,-99,1965,1,25,4
"916","1965-01-25",4,1965,"STA8",411,81,-99,-99,1965,1,25,4
"917","1965-01-25",6,1965,"STA9",450,89,-99,-99,1965,1,25,4
"918","1965-02-01",6,1965,"STA10",483,114,-99,-99,1965,2,1,5
"919","1965-02-01",6,1965,"STA11",457,107,-99,-99,1965,2,1,5
"920","1965-02-01",3,1965,"STA4",475,114,-99,-99,1965,2,1,5
"921","1965-02-01",4,1965,"STA6",495,104,-99,-99,1965,2,1,5
"922","1965-02-01",4,1965,"STA7",467,102,-99,-99,1965,2,1,5
"923","1965-02-01",4,1965,"STA8",439,102,-99,-99,1965,2,1,5
"924","1965-02-01",6,1965,"STA9",467,104,-99,-99,1965,2,1,5
"925","1965-02-09",1,1965,"STA1",363,91,-99,-99,1965,2,9,6
"926","1965-02-09",6,1965,"STA11",384,102,-99,-99,1965,2,9,6
"927","1965-02-09",3,1965,"STA4",399,97,-99,-99,1965,2,9,6
"928","1965-02-15",1,1965,"STA1",419,117,-99,-99,1965,2,15,7
"929","1965-02-15",6,1965,"STA10",483,142,-99,-99,1965,2,15,7
"930","1965-02-15",6,1965,"STA11",457,119,-99,-99,1965,2,15,7
"931","1965-02-15",7,1965,"STA12",457,140,-99,-99,1965,2,15,7
"932","1965-02-15",1,1965,"STA2",439,127,-99,-99,1965,2,15,7
"933","1965-02-15",1,1965,"STA3",546,157,-99,-99,1965,2,15,7
"934","1965-02-15",3,1965,"STA4",447,124,-99,-99,1965,2,15,7
"935","1965-02-15",3,1965,"STA5",470,135,-99,-99,1965,2,15,7
"936","1965-02-15",4,1965,"STA6",480,142,-99,-99,1965,2,15,7
"937","1965-02-15",4,1965,"STA7",472,137,-99,-99,1965,2,15,7
"938","1965-02-15",4,1965,"STA8",401,124,-99,-99,1965,2,15,7
"939","1965-02-15",6,1965,"STA9",460,124,-99,-99,1965,2,15,7
"940","1965-02-23",1,1965,"STA1",503,114,-99,-99,1965,2,23,8
"941","1965-02-23",6,1965,"STA10",564,137,-99,-99,1965,2,23,8
"942","1965-02-23",6,1965,"STA11",-99,135,-99,-99,1965,2,23,8
"943","1965-02-23",7,1965,"STA12",541,-99,-99,-99,1965,2,23,8
"944","1965-02-23",1,1965,"STA3",668,152,-99,-99,1965,2,23,8
"945","1965-02-23",3,1965,"STA5",526,109,-99,-99,1965,2,23,8
"946","1965-02-23",4,1965,"STA6",605,152,-99,-99,1965,2,23,8
"947","1965-02-23",6,1965,"STA9",617,142,-99,-99,1965,2,23,8
"948","1965-03-01",1,1965,"STA1",455,114,-99,-99,1965,3,1,9
"949","1965-03-01",6,1965,"STA10",549,124,-99,-99,1965,3,1,9
"950","1965-03-01",6,1965,"STA11",538,295,-99,-99,1965,3,1,9
"951","1965-03-01",7,1965,"STA12",574,170,-99,-99,1965,3,1,9
"952","1965-03-01",1,1965,"STA2",503,122,-99,-99,1965,3,1,9
"953","1965-03-01",1,1965,"STA3",638,155,-99,-99,1965,3,1,9
"954","1965-03-01",3,1965,"STA4",516,119,-99,-99,1965,3,1,9
"955","1965-03-01",3,1965,"STA5",526,119,-99,-99,1965,3,1,9
"956","1965-03-01",4,1965,"STA6",587,147,-99,-99,1965,3,1,9
"957","1965-03-01",4,1965,"STA7",533,135,-99,-99,1965,3,1,9
"958","1965-03-01",4,1965,"STA8",523,130,-99,-99,1965,3,1,9
"959","1965-03-01",6,1965,"STA9",607,145,-99,-99,1965,3,1,9
"960","1965-03-08",1,1965,"STA1",300,104,-99,-99,1965,3,8,10
"961","1965-03-08",6,1965,"STA10",432,142,-99,-99,1965,3,8,10
"962","1965-03-08",6,1965,"STA11",376,99,-99,-99,1965,3,8,10
"963","1965-03-08",7,1965,"STA12",533,145,-99,-99,1965,3,8,10
"964","1965-03-08",7,1965,"STA13",556,155,-99,-99,1965,3,8,10
"965","1965-03-08",7,1965,"STA14",587,165,-99,-99,1965,3,8,10
"966","1965-03-08",1,1965,"STA2",368,122,-99,-99,1965,3,8,10
"967","1965-03-08",1,1965,"STA3",587,163,-99,-99,1965,3,8,10
"968","1965-03-08",3,1965,"STA4",424,127,-99,-99,1965,3,8,10
"969","1965-03-08",3,1965,"STA5",376,114,-99,-99,1965,3,8,10
"970","1965-03-08",4,1965,"STA6",465,114,-99,-99,1965,3,8,10
"971","1965-03-08",4,1965,"STA7",394,117,-99,-99,1965,3,8,10
"972","1965-03-08",4,1965,"STA8",343,97,-99,-99,1965,3,8,10
"973","1965-03-08",6,1965,"STA9",495,114,-99,-99,1965,3,8,10
"974","1965-03-15",1,1965,"STA1",335,119,-99,-99,1965,3,15,11
"975","1965-03-15",6,1965,"STA10",391,145,-99,-99,1965,3,15,11
"976","1965-03-15",6,1965,"STA11",348,117,-99,-99,1965,3,15,11
"977","1965-03-15",7,1965,"STA12",516,147,-99,-99,1965,3,15,11
"978","1965-03-15",7,1965,"STA13",582,160,-99,-99,1965,3,15,11
"979","1965-03-15",7,1965,"STA14",556,142,-99,-99,1965,3,15,11
"980","1965-03-15",1,1965,"STA2",345,127,-99,-99,1965,3,15,11
"981","1965-03-15",1,1965,"STA3",488,119,-99,-99,1965,3,15,11
"982","1965-03-15",3,1965,"STA4",381,145,-99,-99,1965,3,15,11
"983","1965-03-15",3,1965,"STA5",394,150,-99,-99,1965,3,15,11
"984","1965-03-15",4,1965,"STA6",465,173,-99,-99,1965,3,15,11
"985","1965-03-15",4,1965,"STA7",348,135,-99,-99,1965,3,15,11
"986","1965-03-15",4,1965,"STA8",315,122,-99,-99,1965,3,15,11
"987","1965-03-15",6,1965,"STA9",455,152,-99,-99,1965,3,15,11
"988","1965-03-22",1,1965,"STA1",300,102,-99,-99,1965,3,22,12
"989","1965-03-22",6,1965,"STA10",389,140,-99,-99,1965,3,22,12
"990","1965-03-22",6,1965,"STA11",414,124,-99,-99,1965,3,22,12
"991","1965-03-22",7,1965,"STA12",579,135,-99,-99,1965,3,22,12
"992","1965-03-22",7,1965,"STA13",627,173,-99,-99,1965,3,22,12
"993","1965-03-22",7,1965,"STA14",638,160,-99,-99,1965,3,22,12
"994","1965-03-22",1,1965,"STA2",378,135,-99,-99,1965,3,22,12
"995","1965-03-22",1,1965,"STA3",569,157,-99,-99,1965,3,22,12
"996","1965-03-22",3,1965,"STA4",361,135,-99,-99,1965,3,22,12
"997","1965-03-22",3,1965,"STA5",439,147,-99,-99,1965,3,22,12
"998","1965-03-22",4,1965,"STA6",419,130,-99,-99,1965,3,22,12
"999","1965-03-22",4,1965,"STA7",358,117,-99,-99,1965,3,22,12
"1000","1965-03-22",4,1965,"STA8",396,130,-99,-99,1965,3,22,12
"1001","1965-03-22",6,1965,"STA9",523,157,-99,-99,1965,3,22,12
"1002","1965-03-29",1,1965,"STA3",551,163,-99,-99,1965,3,29,13
"1003","1965-03-29",3,1965,"STA4",361,140,-99,-99,1965,3,29,13
"1004","1965-03-29",3,1965,"STA5",450,152,-99,-99,1965,3,29,13
"1005","1965-04-05",1,1965,"STA1",269,109,-99,-99,1965,4,5,14
"1006","1965-04-05",6,1965,"STA10",411,155,-99,-99,1965,4,5,14
"1007","1965-04-05",6,1965,"STA11",351,117,-99,-99,1965,4,5,14
"1008","1965-04-05",7,1965,"STA12",541,155,-99,-99,1965,4,5,14
"1009","1965-04-05",7,1965,"STA13",617,183,-99,-99,1965,4,5,14
"1010","1965-04-05",7,1965,"STA14",645,170,-99,-99,1965,4,5,14
"1011","1965-04-05",1,1965,"STA2",282,104,-99,-99,1965,4,5,14
"1012","1965-04-05",1,1965,"STA3",505,170,-99,-99,1965,4,5,14
"1013","1965-04-05",3,1965,"STA4",358,140,-99,-99,1965,4,5,14
"1014","1965-04-05",3,1965,"STA5",384,140,-99,-99,1965,4,5,14
"1015","1965-04-05",4,1965,"STA6",429,145,-99,-99,1965,4,5,14
"1016","1965-04-05",4,1965,"STA7",323,132,-99,-99,1965,4,5,14
"1017","1965-04-05",4,1965,"STA8",348,137,-99,-99,1965,4,5,14
"1018","1965-04-05",6,1965,"STA9",465,135,-99,-99,1965,4,5,14
"1019","1965-04-19",1,1965,"STA1",30,8,-99,-99,1965,4,19,16
"1020","1965-04-19",6,1965,"STA10",48,18,-99,-99,1965,4,19,16
"1021","1965-04-19",6,1965,"STA11",84,30,-99,-99,1965,4,19,16
"1022","1965-04-19",7,1965,"STA12",368,119,-99,-99,1965,4,19,16
"1023","1965-04-19",7,1965,"STA13",-99,137,-99,-99,1965,4,19,16
"1024","1965-04-19",7,1965,"STA14",587,-99,-99,-99,1965,4,19,16
"1025","1965-04-19",1,1965,"STA2",-99,0,-99,-99,1965,4,19,16
"1026","1965-04-19",1,1965,"STA3",356,104,-99,-99,1965,4,19,16
"1027","1965-04-19",3,1965,"STA4",117,33,-99,-99,1965,4,19,16
"1028","1965-04-19",3,1965,"STA5",163,46,-99,-99,1965,4,19,16
"1029","1965-04-19",4,1965,"STA6",206,64,-99,-99,1965,4,19,16
"1030","1965-04-19",4,1965,"STA7",112,28,-99,-99,1965,4,19,16
"1031","1965-04-19",4,1965,"STA8",53,18,-99,-99,1965,4,19,16
"1032","1965-04-19",6,1965,"STA9",307,97,-99,-99,1965,4,19,16
"1033","1965-04-27",7,1965,"STA12",201,124,-99,-99,1965,4,27,17
"1034","1965-04-27",7,1965,"STA13",401,163,-99,-99,1965,4,27,17
"1035","1965-04-27",7,1965,"STA14",457,145,-99,-99,1965,4,27,17
"1036","1965-04-27",1,1965,"STA3",86,71,-99,-99,1965,4,27,17
"1037","1965-04-27",3,1965,"STA4",-99,0,-99,-99,1965,4,27,17
"1038","1965-04-27",3,1965,"STA5",-99,0,-99,-99,1965,4,27,17
"1039","1965-04-27",4,1965,"STA6",-99,0,-99,-99,1965,4,27,17
"1040","1965-04-27",6,1965,"STA9",-99,0,-99,-99,1965,4,27,17
"1041","1965-05-03",7,1965,"STA13",-99,0,-99,-99,1965,5,3,18
"1042","1965-05-03",7,1965,"STA14",150,64,-99,-99,1965,5,3,18
"1043","1965-12-13",1,1966,"STA1",376,69,-99,-99,1965,12,13,50
"1044","1965-12-13",6,1966,"STA10",406,89,-99,-99,1965,12,13,50
"1045","1965-12-13",7,1966,"STA12",409,89,-99,-99,1965,12,13,50
"1046","1965-12-13",7,1966,"STA14",480,117,-99,-99,1965,12,13,50
"1047","1965-12-13",4,1966,"STA6",424,91,-99,-99,1965,12,13,50
"1048","1965-12-14",1,1966,"STA3",429,81,-99,-99,1965,12,14,50
"1049","1965-12-14",3,1966,"STA4",330,69,-99,-99,1965,12,14,50
"1050","1965-12-14",3,1966,"STA5",411,86,-99,-99,1965,12,14,50
"1051","1965-12-15",6,1966,"STA10",429,94,-99,-99,1965,12,15,50
"1052","1965-12-15",6,1966,"STA11",389,86,-99,-99,1965,12,15,50
"1053","1965-12-15",1,1966,"STA2",381,84,-99,-99,1965,12,15,50
"1054","1965-12-15",4,1966,"STA7",414,89,-99,-99,1965,12,15,50
"1055","1965-12-15",4,1966,"STA8",368,79,-99,-99,1965,12,15,50
"1056","1965-12-15",6,1966,"STA9",516,99,-99,-99,1965,12,15,50
"1057","1965-12-21",8,1966,"STA17",427,97,-99,-99,1965,12,21,51
"1058","1965-12-27",1,1966,"STA1",318,86,-99,-99,1965,12,27,52
"1059","1965-12-27",6,1966,"STA10",417,107,-99,-99,1965,12,27,52
"1060","1965-12-27",7,1966,"STA12",427,99,-99,-99,1965,12,27,52
"1061","1965-12-27",7,1966,"STA14",478,107,-99,-99,1965,12,27,52
"1062","1965-12-27",7,1966,"STA16",472,102,-99,-99,1965,12,27,52
"1063","1965-12-27",4,1966,"STA6",447,104,-99,-99,1965,12,27,52
"1064","1966-01-04",1,1966,"STA1",251,76,-99,-99,1966,1,4,1
"1065","1966-01-04",6,1966,"STA10",328,89,-99,-99,1966,1,4,1
"1066","1966-01-04",6,1966,"STA11",345,97,-99,-99,1966,1,4,1
"1067","1966-01-04",7,1966,"STA12",315,81,-99,-99,1966,1,4,1
"1068","1966-01-04",7,1966,"STA13",401,114,-99,-99,1966,1,4,1
"1069","1966-01-04",7,1966,"STA14",384,107,-99,-99,1966,1,4,1
"1070","1966-01-04",7,1966,"STA15",277,76,-99,-99,1966,1,4,1
"1071","1966-01-04",7,1966,"STA16",437,114,-99,-99,1966,1,4,1
"1072","1966-01-04",8,1966,"STA17",371,104,-99,-99,1966,1,4,1
"1073","1966-01-04",1,1966,"STA2",310,84,-99,-99,1966,1,4,1
"1074","1966-01-04",1,1966,"STA3",363,109,-99,-99,1966,1,4,1
"1075","1966-01-04",3,1966,"STA4",284,86,-99,-99,1966,1,4,1
"1076","1966-01-04",3,1966,"STA5",330,94,-99,-99,1966,1,4,1
"1077","1966-01-04",4,1966,"STA6",353,104,-99,-99,1966,1,4,1
"1078","1966-01-04",4,1966,"STA7",315,94,-99,-99,1966,1,4,1
"1079","1966-01-04",4,1966,"STA8",305,86,-99,-99,1966,1,4,1
"1080","1966-01-04",6,1966,"STA9",376,112,-99,-99,1966,1,4,1
"1081","1966-01-10",1,1966,"STA1",409,114,-99,-99,1966,1,10,2
"1082","1966-01-10",6,1966,"STA10",498,117,-99,-99,1966,1,10,2
"1083","1966-01-10",7,1966,"STA12",572,130,-99,-99,1966,1,10,2
"1084","1966-01-10",7,1966,"STA14",597,147,-99,-99,1966,1,10,2
"1085","1966-01-10",4,1966,"STA6",587,152,-99,-99,1966,1,10,2
"1086","1966-01-13",7,1966,"STA16",587,165,-99,-99,1966,1,13,2
"1087","1966-01-13",3,1966,"STA5",442,119,-99,-99,1966,1,13,2
"1088","1966-01-19",1,1966,"STA1",409,114,-99,-99,1966,1,19,3
"1089","1966-01-19",1,1966,"STA2",444,112,-99,-99,1966,1,19,3
"1090","1966-01-25",1,1966,"STA1",439,109,-99,-99,1966,1,25,4
"1091","1966-01-25",6,1966,"STA10",564,137,-99,-99,1966,1,25,4
"1092","1966-01-25",4,1966,"STA6",597,155,-99,-99,1966,1,25,4
"1093","1966-01-26",6,1966,"STA11",528,135,-99,-99,1966,1,26,4
"1094","1966-01-26",7,1966,"STA12",546,130,-99,-99,1966,1,26,4
"1095","1966-01-26",7,1966,"STA13",569,147,-99,-99,1966,1,26,4
"1096","1966-01-26",7,1966,"STA14",640,157,-99,-99,1966,1,26,4
"1097","1966-01-26",1,1966,"STA3",521,132,-99,-99,1966,1,26,4
"1098","1966-01-26",3,1966,"STA4",391,102,-99,-99,1966,1,26,4
"1099","1966-01-26",3,1966,"STA5",513,132,-99,-99,1966,1,26,4
"1100","1966-01-26",6,1966,"STA9",584,142,-99,-99,1966,1,26,4
"1101","1966-01-27",7,1966,"STA15",455,114,-99,-99,1966,1,27,4
"1102","1966-01-27",7,1966,"STA16",556,142,-99,-99,1966,1,27,4
"1103","1966-01-27",8,1966,"STA17",561,137,-99,-99,1966,1,27,4
"1104","1966-01-27",1,1966,"STA2",541,140,-99,-99,1966,1,27,4
"1105","1966-01-27",4,1966,"STA7",485,124,-99,-99,1966,1,27,4
"1106","1966-01-27",4,1966,"STA8",544,132,-99,-99,1966,1,27,4
"1107","1966-01-31",1,1966,"STA1",582,130,-99,-99,1966,1,31,5
"1108","1966-01-31",6,1966,"STA10",754,165,-99,-99,1966,1,31,5
"1109","1966-01-31",4,1966,"STA6",696,170,-99,-99,1966,1,31,5
"1110","1966-02-01",7,1966,"STA14",866,183,-99,-99,1966,2,1,5
"1111","1966-02-01",7,1966,"STA16",734,175,-99,-99,1966,2,1,5
"1112","1966-02-07",1,1966,"STA1",538,137,-99,-99,1966,2,7,6
"1113","1966-02-07",6,1966,"STA10",683,175,-99,-99,1966,2,7,6
"1114","1966-02-07",6,1966,"STA11",671,170,-99,-99,1966,2,7,6
"1115","1966-02-07",1,1966,"STA2",554,147,-99,-99,1966,2,7,6
"1116","1966-02-07",1,1966,"STA3",658,168,-99,-99,1966,2,7,6
"1117","1966-02-07",3,1966,"STA4",508,124,-99,-99,1966,2,7,6
"1118","1966-02-07",3,1966,"STA5",660,165,-99,-99,1966,2,7,6
"1119","1966-02-07",4,1966,"STA6",704,178,-99,-99,1966,2,7,6
"1120","1966-02-07",4,1966,"STA7",676,175,-99,-99,1966,2,7,6
"1121","1966-02-07",4,1966,"STA8",599,157,-99,-99,1966,2,7,6
"1122","1966-02-07",6,1966,"STA9",813,216,-99,-99,1966,2,7,6
"1123","1966-02-08",7,1966,"STA12",765,180,-99,-99,1966,2,8,6
"1124","1966-02-08",7,1966,"STA13",864,236,-99,-99,1966,2,8,6
"1125","1966-02-08",7,1966,"STA14",866,193,-99,-99,1966,2,8,6
"1126","1966-02-08",7,1966,"STA15",648,147,-99,-99,1966,2,8,6
"1127","1966-02-08",7,1966,"STA16",737,198,-99,-99,1966,2,8,6
"1128","1966-02-08",8,1966,"STA17",739,190,-99,-99,1966,2,8,6
"1129","1966-02-21",1,1966,"STA1",513,145,-99,-99,1966,2,21,8
"1130","1966-02-21",6,1966,"STA10",640,180,-99,-99,1966,2,21,8
"1131","1966-02-21",7,1966,"STA12",589,155,-99,-99,1966,2,21,8
"1132","1966-02-21",7,1966,"STA14",732,193,-99,-99,1966,2,21,8
"1133","1966-02-21",4,1966,"STA6",640,196,-99,-99,1966,2,21,8
"1134","1966-02-28",1,1966,"STA1",632,168,-99,-99,1966,2,28,9
"1135","1966-02-28",6,1966,"STA10",749,196,-99,-99,1966,2,28,9
"1136","1966-02-28",6,1966,"STA11",729,203,-99,-99,1966,2,28,9
"1137","1966-02-28",7,1966,"STA12",724,193,-99,-99,1966,2,28,9
"1138","1966-02-28",7,1966,"STA13",925,-99,-99,-99,1966,2,28,9
"1139","1966-02-28",7,1966,"STA14",-99,259,-99,-99,1966,2,28,9
"1140","1966-02-28",1,1966,"STA2",655,173,-99,-99,1966,2,28,9
"1141","1966-02-28",1,1966,"STA3",749,196,-99,-99,1966,2,28,9
"1142","1966-02-28",3,1966,"STA4",597,160,-99,-99,1966,2,28,9
"1143","1966-02-28",3,1966,"STA5",777,203,-99,-99,1966,2,28,9
"1144","1966-02-28",4,1966,"STA6",762,206,-99,-99,1966,2,28,9
"1145","1966-02-28",4,1966,"STA7",678,188,-99,-99,1966,2,28,9
"1146","1966-02-28",4,1966,"STA8",668,168,-99,-99,1966,2,28,9
"1147","1966-02-28",6,1966,"STA9",770,211,-99,-99,1966,2,28,9
"1148","1966-03-07",1,1966,"STA1",505,130,-99,-99,1966,3,7,10
"1149","1966-03-07",6,1966,"STA10",622,178,-99,-99,1966,3,7,10
"1150","1966-03-07",6,1966,"STA11",607,173,-99,-99,1966,3,7,10
"1151","1966-03-07",7,1966,"STA12",615,147,-99,-99,1966,3,7,10
"1152","1966-03-07",1,1966,"STA2",526,152,-99,-99,1966,3,7,10
"1153","1966-03-07",1,1966,"STA3",698,198,-99,-99,1966,3,7,10
"1154","1966-03-07",3,1966,"STA4",460,124,-99,-99,1966,3,7,10
"1155","1966-03-07",3,1966,"STA5",587,160,-99,-99,1966,3,7,10
"1156","1966-03-07",4,1966,"STA6",726,206,-99,-99,1966,3,7,10
"1157","1966-03-07",4,1966,"STA7",632,178,-99,-99,1966,3,7,10
"1158","1966-03-07",4,1966,"STA8",579,163,-99,-99,1966,3,7,10
"1159","1966-03-07",6,1966,"STA9",752,198,-99,-99,1966,3,7,10
"1160","1966-03-08",7,1966,"STA13",897,272,-99,-99,1966,3,8,10
"1161","1966-03-08",7,1966,"STA14",879,264,-99,-99,1966,3,8,10
"1162","1966-03-08",7,1966,"STA15",521,157,-99,-99,1966,3,8,10
"1163","1966-03-08",7,1966,"STA16",737,211,-99,-99,1966,3,8,10
"1164","1966-03-08",8,1966,"STA17",851,239,-99,-99,1966,3,8,10
"1165","1966-03-14",1,1966,"STA1",584,160,-99,-99,1966,3,14,11
"1166","1966-03-14",6,1966,"STA10",772,231,-99,-99,1966,3,14,11
"1167","1966-03-14",6,1966,"STA11",678,206,-99,-99,1966,3,14,11
"1168","1966-03-14",7,1966,"STA12",777,211,-99,-99,1966,3,14,11
"1169","1966-03-14",7,1966,"STA13",1008,315,-99,-99,1966,3,14,11
"1170","1966-03-14",7,1966,"STA14",947,267,-99,-99,1966,3,14,11
"1171","1966-03-14",7,1966,"STA15",579,142,-99,-99,1966,3,14,11
"1172","1966-03-14",1,1966,"STA2",625,183,-99,-99,1966,3,14,11
"1173","1966-03-14",1,1966,"STA3",737,229,-99,-99,1966,3,14,11
"1174","1966-03-14",3,1966,"STA4",643,170,-99,-99,1966,3,14,11
"1175","1966-03-14",3,1966,"STA5",721,216,-99,-99,1966,3,14,11
"1176","1966-03-14",4,1966,"STA6",869,269,-99,-99,1966,3,14,11
"1177","1966-03-14",4,1966,"STA7",737,226,-99,-99,1966,3,14,11
"1178","1966-03-14",4,1966,"STA8",650,190,-99,-99,1966,3,14,11
"1179","1966-03-14",6,1966,"STA9",843,267,-99,-99,1966,3,14,11
"1180","1966-03-15",7,1966,"STA16",792,226,-99,-99,1966,3,15,11
"1181","1966-03-15",8,1966,"STA17",909,244,-99,-99,1966,3,15,11
"1182","1966-03-21",1,1966,"STA1",447,163,-99,-99,1966,3,21,12
"1183","1966-03-21",6,1966,"STA10",546,183,-99,-99,1966,3,21,12
"1184","1966-03-21",6,1966,"STA11",503,175,-99,-99,1966,3,21,12
"1185","1966-03-21",1,1966,"STA2",434,155,-99,-99,1966,3,21,12
"1186","1966-03-21",1,1966,"STA3",673,206,-99,-99,1966,3,21,12
"1187","1966-03-21",3,1966,"STA4",462,127,-99,-99,1966,3,21,12
"1188","1966-03-21",3,1966,"STA5",516,170,-99,-99,1966,3,21,12
"1189","1966-03-21",4,1966,"STA6",683,226,-99,-99,1966,3,21,12
"1190","1966-03-21",4,1966,"STA7",513,173,-99,-99,1966,3,21,12
"1191","1966-03-21",4,1966,"STA8",518,175,-99,-99,1966,3,21,12
"1192","1966-03-21",6,1966,"STA9",676,221,-99,-99,1966,3,21,12
"1193","1966-03-22",7,1966,"STA12",584,165,-99,-99,1966,3,22,12
"1194","1966-03-22",7,1966,"STA13",869,305,-99,-99,1966,3,22,12
"1195","1966-03-22",7,1966,"STA14",831,262,-99,-99,1966,3,22,12
"1196","1966-03-22",7,1966,"STA15",500,137,-99,-99,1966,3,22,12
"1197","1966-03-22",7,1966,"STA16",650,211,-99,-99,1966,3,22,12
"1198","1966-03-22",8,1966,"STA17",833,251,-99,-99,1966,3,22,12
"1199","1966-03-24",1,1966,"STA1",356,117,-99,-99,1966,3,24,12
"1200","1966-03-24",7,1966,"STA12",630,175,-99,-99,1966,3,24,12
"1201","1966-03-24",7,1966,"STA13",770,257,-99,-99,1966,3,24,12
"1202","1966-03-24",7,1966,"STA14",772,221,-99,-99,1966,3,24,12
"1203","1966-03-24",7,1966,"STA16",691,201,-99,-99,1966,3,24,12
"1204","1966-03-24",1,1966,"STA2",424,150,-99,-99,1966,3,24,12
"1205","1966-03-24",1,1966,"STA3",612,185,-99,-99,1966,3,24,12
"1206","1966-03-24",3,1966,"STA4",399,127,-99,-99,1966,3,24,12
"1207","1966-03-24",3,1966,"STA5",511,165,-99,-99,1966,3,24,12
"1208","1966-03-28",1,1966,"STA1",290,97,-99,-99,1966,3,28,13
"1209","1966-03-28",6,1966,"STA10",432,145,-99,-99,1966,3,28,13
"1210","1966-03-28",6,1966,"STA11",394,135,-99,-99,1966,3,28,13
"1211","1966-03-28",7,1966,"STA12",572,188,-99,-99,1966,3,28,13
"1212","1966-03-28",7,1966,"STA13",805,284,-99,-99,1966,3,28,13
"1213","1966-03-28",7,1966,"STA14",711,231,-99,-99,1966,3,28,13
"1214","1966-03-28",7,1966,"STA15",356,109,-99,-99,1966,3,28,13
"1215","1966-03-28",7,1966,"STA16",645,218,-99,-99,1966,3,28,13
"1216","1966-03-28",8,1966,"STA17",759,241,-99,-99,1966,3,28,13
"1217","1966-03-28",1,1966,"STA2",401,132,-99,-99,1966,3,28,13
"1218","1966-03-28",1,1966,"STA3",528,173,-99,-99,1966,3,28,13
"1219","1966-03-28",3,1966,"STA4",371,122,-99,-99,1966,3,28,13
"1220","1966-03-28",3,1966,"STA5",422,140,-99,-99,1966,3,28,13
"1221","1966-03-28",4,1966,"STA6",561,185,-99,-99,1966,3,28,13
"1222","1966-03-28",4,1966,"STA7",450,160,-99,-99,1966,3,28,13
"1223","1966-03-28",4,1966,"STA8",401,137,-99,-99,1966,3,28,13
"1224","1966-03-28",6,1966,"STA9",577,201,-99,-99,1966,3,28,13
"1225","1966-04-04",1,1966,"STA1",274,84,-99,-99,1966,4,4,14
"1226","1966-04-04",6,1966,"STA10",493,173,-99,-99,1966,4,4,14
"1227","1966-04-04",6,1966,"STA11",472,168,-99,-99,1966,4,4,14
"1228","1966-04-04",1,1966,"STA2",373,132,-99,-99,1966,4,4,14
"1229","1966-04-04",1,1966,"STA3",521,185,-99,-99,1966,4,4,14
